Observer,Point,StartTime,Site,Bird_Point,Visit,Date,Cloud,Temp,Wind,Aou_Code,Distance,Detection,Flyover,Sex
JSC,1,630,OA36SW,OA36SW1,2,62114,3,16.5,1.9,MAGO,58,V,,
JSC,1,630,OA36SW,OA36SW1,2,62114,3,16.5,1.9,MAGO,58,V,,
JSC,1,630,OA36SW,OA36SW1,2,62114,3,16.5,1.9,MAGO,58,V,,
JSC,1,630,OA36SW,OA36SW1,2,62114,3,16.5,1.9,MAGO,58,V,,
JSC,1,630,OA36SW,OA36SW1,2,62114,3,16.5,1.9,MAGO,58,V,,
JSC,1,630,OA36SW,OA36SW1,2,62114,3,16.5,1.9,MAGO,58,V,,
JSC,1,630,OA36SW,OA36SW1,2,62114,3,16.5,1.9,MAGO,58,V,,
JSC,1,630,OA36SW,OA36SW1,2,62114,3,16.5,1.9,MAGO,58,V,,
JSC,1,630,OA36SW,OA36SW1,2,62114,3,16.5,1.9,MAGO,58,V,,
JSC,1,630,OA36SW,OA36SW1,2,62114,3,16.5,1.9,MAGO,58,V,,
JSC,1,630,OA36SW,OA36SW1,2,62114,3,16.5,1.9,WEME,38,S,,
JSC,1,630,OA36SW,OA36SW1,2,62114,3,16.5,1.9,WEME,45,S,,
JSC,1,630,OA36SW,OA36SW1,2,62114,3,16.5,1.9,WEME,56,S,,
JSC,1,630,OA36SW,OA36SW1,2,62114,3,16.5,1.9,SAVS,32,S,,
JSC,1,630,OA36SW,OA36SW1,2,62114,3,16.5,1.9,SAVS,42,S,,
JSC,1,630,OA36SW,OA36SW1,2,62114,3,16.5,1.9,SAVS,53,S,,
JSC,1,630,OA36SW,OA36SW1,2,62114,3,16.5,1.9,SAVS,63,S,,
JSC,1,922,OA36SW,OA36SW1,3,70414,60,19.1,21,RWBL,59,V,,M
JSC,1,922,OA36SW,OA36SW1,3,70414,60,19.1,21,SAVS,34,S,,
JSC,1,922,OA36SW,OA36SW1,3,70414,60,19.1,21,NOSH,96,V,,M
JSC,1,922,OA36SW,OA36SW1,3,70414,60,19.1,21,MALL,96,V,,M
JSC,1,922,OA36SW,OA36SW1,3,70414,60,19.1,21,SAVS,48,S,,
JSC,1,922,OA36SW,OA36SW1,3,70414,60,19.1,21,WEME,73,S,,
JSC,1,922,OA36SW,OA36SW1,3,70414,60,19.1,21,MALL,98,V,,M
JSC,2,943,OA36SW,OA36SW2,1,61014,40,21.1,15.7,WEME,25,S,,
JSC,2,943,OA36SW,OA36SW2,1,61014,40,21.1,15.7,SAVS,24,S,,
JSC,2,943,OA36SW,OA36SW2,1,61014,40,21.1,15.7,SAVS,28,S,,
JSC,2,943,OA36SW,OA36SW2,1,61014,40,21.1,15.7,SAVS,33,S,,
JSC,2,943,OA36SW,OA36SW2,1,61014,40,21.1,15.7,BHCO,29,V,,M
JSC,2,943,OA36SW,OA36SW2,1,61014,40,21.1,15.7,BHCO,34,S,,
JSC,2,943,OA36SW,OA36SW2,1,61014,40,21.1,15.7,BOBO,75,S,,
JSC,2,943,OA36SW,OA36SW2,1,62114,40,21.1,15.7,BOBO,83,S,,
JSC,2,617,OA36SW,OA36SW2,2,62114,5,16.3,3.5,WEME,48,V,,
JSC,2,617,OA36SW,OA36SW2,2,62114,5,16.3,3.5,WEME,56,S,,
JSC,2,617,OA36SW,OA36SW2,2,62114,5,16.3,3.5,YHBL,82,S,,
JSC,2,617,OA36SW,OA36SW2,2,62114,5,16.3,3.5,SAVS,43,S,,
JSC,2,617,OA36SW,OA36SW2,2,62114,5,16.3,3.5,SAVS,38,S,,
JSC,2,617,OA36SW,OA36SW2,2,62114,5,16.3,3.5,WEME,51,S,,
JSC,2,617,OA36SW,OA36SW2,2,62114,5,16.3,3.5,WEME,37,S,,
JSC,2,617,OA36SW,OA36SW2,2,62114,5,16.3,3.5,SAVS,48,S,,
JSC,2,617,OA36SW,OA36SW2,2,62114,5,16.3,3.5,SAVS,23,S,,
JSC,2,617,OA36SW,OA36SW2,2,62114,5,16.3,3.5,SEWR,77,S,,
JSC,2,617,OA36SW,OA36SW2,2,62114,5,16.3,3.5,WEME,68,S,,
JSC,3,902,OA36SW,OA36SW3,1,61014,11,21.7,15,SAVS,27,S,,
JSC,3,902,OA36SW,OA36SW3,1,61014,11,21.7,15,SAVS,21,V,,
JSC,3,902,OA36SW,OA36SW3,1,61014,11,21.7,15,GRSP,23,S,,
JSC,3,902,OA36SW,OA36SW3,1,61014,11,21.7,15,SAVS,25,V,,
JSC,3,902,OA36SW,OA36SW3,1,61014,11,21.7,15,GRSP,14,S,,
JSC,3,902,OA36SW,OA36SW3,1,61014,11,21.7,15,SAVS,32,S,,
JSC,3,902,OA36SW,OA36SW3,1,61014,11,21.7,15,WEME,21,S,,
JSC,3,902,OA36SW,OA36SW3,1,61014,11,21.7,15,WEME,28,S,,
JSC,3,902,OA36SW,OA36SW3,1,61014,11,21.7,15,WEME,43,S,,
JSC,3,902,OA36SW,OA36SW3,1,61014,11,21.7,15,SAVS,52,S,,
JSC,3,605,OA36SW,OA36SW3,2,62114,3,16,2.7,WEME,43,S,,
JSC,3,605,OA36SW,OA36SW3,2,62114,3,16,2.7,GRSP,24,S,,
JSC,3,605,OA36SW,OA36SW3,2,62114,3,16,2.7,WEME,42,S,,
JSC,3,605,OA36SW,OA36SW3,2,62114,3,16,2.7,SAVS,38,S,,
JSC,3,605,OA36SW,OA36SW3,2,62114,3,16,2.7,WEME,49,S,,
JSC,3,605,OA36SW,OA36SW3,2,62114,3,16,2.7,SAVS,43,S,,
JSC,3,605,OA36SW,OA36SW3,2,62114,3,16,2.7,SAVS,56,S,,
JSC,3,605,OA36SW,OA36SW3,2,62114,3,16,2.7,WEME,48,V,,
JSC,3,933,OA36SW,OA36SW3,3,70414,60,21.6,14.7,WEME,36,S,,
JSC,3,933,OA36SW,OA36SW3,3,70414,60,21.6,14.7,SAVS,40,S,,
JSC,3,933,OA36SW,OA36SW3,3,70414,60,21.6,14.7,SAVS,32,S,,
JSC,3,933,OA36SW,OA36SW3,3,70414,60,21.6,14.7,GRSP,21,S,,
JSC,3,933,OA36SW,OA36SW3,3,70414,60,21.6,14.7,UPSA,63,S,,
JSC,3,933,OA36SW,OA36SW3,3,70414,60,21.6,14.7,WEME,51,S,,
JSC,3,933,OA36SW,OA36SW3,3,70414,60,21.6,14.7,SAVS,24,S,,
JSC,4,554,OA36SW,OA36SW4,2,62114,6,16,2.6,YHBL,94,V,,M
JSC,4,554,OA36SW,OA36SW4,2,62114,6,16,2.6,YHBL,90,V,,M
JSC,4,554,OA36SW,OA36SW4,2,62114,6,16,2.6,KILL,71,S,,
JSC,4,554,OA36SW,OA36SW4,2,62114,6,16,2.6,SAVS,56,S,,
JSC,4,554,OA36SW,OA36SW4,2,62114,6,16,2.6,COGR,59,V,,
JSC,4,554,OA36SW,OA36SW4,2,62114,6,16,2.6,COGR,58,V,,
JSC,4,554,OA36SW,OA36SW4,2,62114,6,16,2.6,COGR,58,V,,
JSC,4,554,OA36SW,OA36SW4,2,62114,6,16,2.6,WEME,53,S,,
JSC,4,554,OA36SW,OA36SW4,2,62114,6,16,2.6,UPSA,50,S,,
JSC,4,554,OA36SW,OA36SW4,2,62114,6,16,2.6,UPSA,32,V,,
JSC,4,554,OA36SW,OA36SW4,2,62114,6,16,2.6,WEME,56,V,,
JSC,4,554,OA36SW,OA36SW4,2,62114,6,16,2.6,LCSP,42,S,,
JSC,4,554,OA36SW,OA36SW4,2,62114,6,16,2.6,SAVS,63,S,,
JSC,4,858,OA36SW,OA36SW4,2,70414,90,20.1,13.5,UPSA,75,S,,
JSC,4,858,OA36SW,OA36SW4,2,70414,90,20.1,13.5,SAVS,54,S,,
JSC,4,858,OA36SW,OA36SW4,2,70414,90,20.1,13.5,WEME,58,S,,
JSC,4,858,OA36SW,OA36SW4,2,70414,90,20.1,13.5,SAVS,60,S,,
JSC,4,858,OA36SW,OA36SW4,2,70414,90,20.1,13.5,UPSA,69,V,,
JSC,4,858,OA36SW,OA36SW4,2,70414,90,20.1,13.5,SAVS,42,S,,
JSC,5,927,OA36SW,OA36SW5,1,61014,40,21.8,16.5,WEME,34,S,,
JSC,5,927,OA36SW,OA36SW5,1,61014,40,21.8,16.5,WEME,41,S,,
JSC,5,927,OA36SW,OA36SW5,1,61014,40,21.8,16.5,SAVS,23,S,,
JSC,5,927,OA36SW,OA36SW5,1,61014,40,21.8,16.5,GRSP,25,S,,
JSC,5,927,OA36SW,OA36SW5,1,61014,40,21.8,16.5,SAVS,32,S,,
JSC,5,927,OA36SW,OA36SW5,1,61014,40,21.8,16.5,SAVS,29,V,,
JSC,5,927,OA36SW,OA36SW5,1,61014,40,21.8,16.5,KILL,63,S,,
JSC,5,927,OA36SW,OA36SW5,1,61014,40,21.8,16.5,SAVS,34,S,,
JSC,5,910,OA36SW,OA36SW5,3,70414,90,20.8,15.4,SAVS,34,S,,
JSC,5,910,OA36SW,OA36SW5,3,70414,90,20.8,15.4,SAVS,48,S,,
JSC,5,910,OA36SW,OA36SW5,3,70414,90,20.8,15.4,SAVS,39,S,,
JSC,5,910,OA36SW,OA36SW5,3,70414,90,20.8,15.4,WEME,54,S,,
JSC,5,910,OA36SW,OA36SW5,3,70414,90,20.8,15.4,KILL,94,V,,
JSC,5,910,OA36SW,OA36SW5,3,70414,90,20.8,15.4,KILL,94,V,,
JSC,5,910,OA36SW,OA36SW5,3,70414,90,20.8,15.4,WEME,60,S,,
JSC,5,910,OA36SW,OA36SW5,3,70414,90,20.8,15.4,SAVS,28,S,,
JSC,1,823,RY11NW,RY11NW1,1,60414,5,22.8,0,SAVS,12,V,,
JSC,1,823,RY11NW,RY11NW1,1,60414,5,22.8,0,SAVS,12,V,,
JSC,1,823,RY11NW,RY11NW1,1,60414,5,22.8,0,BOBO,15,V,,M
JSC,1,823,RY11NW,RY11NW1,1,60414,5,22.8,0,BOBO,15,V,,M
JSC,1,823,RY11NW,RY11NW1,1,60414,5,22.8,0,BOBO,20,V,,M
JSC,1,823,RY11NW,RY11NW1,1,60414,5,22.8,0,BOBO,15,V,,M
JSC,1,823,RY11NW,RY11NW1,1,60414,5,22.8,0,CCSP,24,S,,
JSC,1,823,RY11NW,RY11NW1,1,60414,5,22.8,0,SAVS,26,V,,
JSC,1,823,RY11NW,RY11NW1,1,60414,5,22.8,0,BOBO,27,V,,M
JSC,1,611,RY11NW,RY11NW1,2,61514,100,16.8,2.3,BOBO,26,V,,M
JSC,1,611,RY11NW,RY11NW1,2,61514,100,16.8,2.3,MAWR,29,S,,
JSC,1,611,RY11NW,RY11NW1,2,61514,100,16.8,2.3,SAVS,10,V,,
JSC,1,611,RY11NW,RY11NW1,2,61514,100,16.8,2.3,RWBL,31,V,,M
JSC,1,611,RY11NW,RY11NW1,2,61514,100,16.8,2.3,COYE,33,S,,
JSC,1,611,RY11NW,RY11NW1,2,61514,100,16.8,2.3,COYE,38,S,,
JSC,1,611,RY11NW,RY11NW1,2,61514,100,16.8,2.3,SORA,33,S,,
JSC,1,611,RY11NW,RY11NW1,2,61514,100,16.8,2.3,CCSP,28,S,,
JSC,1,611,RY11NW,RY11NW1,2,61514,100,16.8,2.3,BOBO,49,S,,
JSC,1,611,RY11NW,RY11NW1,2,61514,100,16.8,2.3,RWBL,53,S,,
JSC,1,611,RY11NW,RY11NW1,2,61514,100,16.8,2.3,SAVS,18,S,,
JSC,1,611,RY11NW,RY11NW1,2,61514,100,16.8,2.3,SAVS,27,S,,
JSC,1,611,RY11NW,RY11NW1,2,61514,100,16.8,2.3,SAVS,38,S,,
JSC,1,704,RY11NW,RY11NW1,3,62414,100,16.3,10,SAVS,14,V,,
JSC,1,704,RY11NW,RY11NW1,3,62414,100,16.3,10,SAVS,34,S,,
JSC,1,704,RY11NW,RY11NW1,3,62414,100,16.3,10,CCSP,40,S,,
JSC,1,704,RY11NW,RY11NW1,3,62414,100,16.3,10,RWBL,56,V,,M
JSC,1,704,RY11NW,RY11NW1,3,62414,100,16.3,10,RWBL,60,V,,M
JSC,1,704,RY11NW,RY11NW1,3,62414,100,16.3,10,MAWR,72,S,,
JSC,1,704,RY11NW,RY11NW1,3,62414,100,16.3,10,SAVS,38,S,,
JSC,1,704,RY11NW,RY11NW1,3,62414,100,16.3,10,RWBL,64,V,,M
JSC,1,704,RY11NW,RY11NW1,3,62414,100,16.3,10,BOBO,26,V,,M
JSC,1,704,RY11NW,RY11NW1,3,62414,100,16.3,10,BOBO,60,V,,M
JSC,1,704,RY11NW,RY11NW1,3,62414,100,16.3,10,COYE,55,S,,
JSC,1,704,RY11NW,RY11NW1,3,62414,100,16.3,10,BOBO,69,S,,
JSC,1,704,RY11NW,RY11NW1,3,62414,100,16.3,10,RWBL,81,V,,M
JSC,2,849,RY11NW,RY11NW2,1,60414,2,25.8,0,COYE,5,V,,M
JSC,2,849,RY11NW,RY11NW2,1,60414,2,25.8,0,SWSP,20,V,,
JSC,2,849,RY11NW,RY11NW2,1,60414,2,25.8,0,RWBL,28,V,,M
JSC,2,849,RY11NW,RY11NW2,1,60414,2,25.8,0,COYE,32,S,,
JSC,2,849,RY11NW,RY11NW2,1,60414,2,25.8,0,COYE,31,S,,
JSC,2,849,RY11NW,RY11NW2,1,60414,2,25.8,0,BOBO,28,S,,
JSC,2,849,RY11NW,RY11NW2,1,60414,2,25.8,0,BOBO,31,S,,
JSC,2,849,RY11NW,RY11NW2,1,60414,2,25.8,0,RWBL,36,S,,
JSC,2,534,RY11NW,RY11NW2,2,61514,100,16.3,5.5,SEWR,26,S,,
JSC,2,534,RY11NW,RY11NW2,2,61514,100,16.3,5.5,SEWR,27,S,,
JSC,2,534,RY11NW,RY11NW2,2,61514,100,16.3,5.5,COYE,32,S,,
JSC,2,534,RY11NW,RY11NW2,2,61514,100,16.3,5.5,COYE,34,S,,
JSC,2,534,RY11NW,RY11NW2,2,61514,100,16.3,5.5,RWBL,36,S,,
JSC,2,534,RY11NW,RY11NW2,2,61514,100,16.3,5.5,RWBL,39,S,,
JSC,2,534,RY11NW,RY11NW2,2,61514,100,16.3,5.5,RWBL,26,S,,
JSC,2,534,RY11NW,RY11NW2,2,61514,100,16.3,5.5,RWBL,50,V,,M
JSC,2,534,RY11NW,RY11NW2,2,61514,100,16.3,5.5,WISN,41,S,,
JSC,2,534,RY11NW,RY11NW2,2,61514,100,16.3,5.5,SORA,34,S,,
JSC,2,720,RY11NW,RY11NW2,3,62414,100,16.3,5.8,COYE,43,S,,
JSC,2,720,RY11NW,RY11NW2,3,62414,100,16.3,5.8,RWBL,58,V,,M
JSC,2,720,RY11NW,RY11NW2,3,62414,100,16.3,5.8,COYE,56,S,,
JSC,2,720,RY11NW,RY11NW2,3,62414,100,16.3,5.8,RWBL,54,V,,M
JSC,2,720,RY11NW,RY11NW2,3,62414,100,16.3,5.8,SORA,46,S,,
JSC,2,720,RY11NW,RY11NW2,3,62414,100,16.3,5.8,SAVS,63,S,,
JSC,2,720,RY11NW,RY11NW2,3,62414,100,16.3,5.8,RWBL,26,V,,M
JSC,3,837,RY11NW,RY11NW3,1,60414,5,25.6,0,WISN,33,S,,
JSC,3,837,RY11NW,RY11NW3,1,60414,5,25.6,0,WISN,36,S,,
JSC,3,837,RY11NW,RY11NW3,1,60414,5,25.6,0,SAVS,24,S,,
JSC,3,837,RY11NW,RY11NW3,1,60414,5,25.6,0,CCSP,21,S,,
JSC,3,837,RY11NW,RY11NW3,1,60414,5,25.6,0,SAVS,26,S,,
JSC,3,837,RY11NW,RY11NW3,1,60414,5,25.6,0,RWBL,27,V,,M
JSC,3,837,RY11NW,RY11NW3,1,60414,5,25.6,0,RWBL,26,V,,M
JSC,3,837,RY11NW,RY11NW3,1,60414,5,25.6,0,BOBO,40,V,,M
JSC,3,837,RY11NW,RY11NW3,1,60414,5,25.6,0,BOBO,46,V,,M
JSC,3,837,RY11NW,RY11NW3,1,60414,5,25.6,0,BOBO,41,S,,
JSC,3,837,RY11NW,RY11NW3,1,60414,5,25.6,0,CCSP,40,V,,
JSC,3,545,RY11NW,RY11NW3,2,61514,100,16.5,5.9,SAVS,17,S,,
JSC,3,545,RY11NW,RY11NW3,2,61514,100,16.5,5.9,SAVS,26,S,,
JSC,3,545,RY11NW,RY11NW3,2,61514,100,16.5,5.9,RWBL,28,S,,
JSC,3,545,RY11NW,RY11NW3,2,61514,100,16.5,5.9,RWBL,32,S,,
JSC,3,545,RY11NW,RY11NW3,2,61514,100,16.5,5.9,BOBO,38,S,,
JSC,3,545,RY11NW,RY11NW3,2,61514,100,16.5,5.9,CCSP,29,S,,
JSC,3,545,RY11NW,RY11NW3,2,61514,100,16.5,5.9,CCSP,32,S,,
JSC,3,545,RY11NW,RY11NW3,2,61514,100,16.5,5.9,SAVS,14,S,,
JSC,3,545,RY11NW,RY11NW3,2,61514,100,16.5,5.9,RWBL,51,V,,M
JSC,3,545,RY11NW,RY11NW3,2,61514,100,16.5,5.9,SAVS,23,S,,
JSC,3,545,RY11NW,RY11NW3,2,61514,100,16.5,5.9,SAVS,17,S,,
JSC,3,730,RY11NW,RY11NW3,3,62414,100,16.3,12.2,SAVS,42,S,,
JSC,3,730,RY11NW,RY11NW3,3,62414,100,16.3,12.2,COYE,52,S,,
JSC,3,730,RY11NW,RY11NW3,3,62414,100,16.3,12.2,SAVS,36,S,,
JSC,3,730,RY11NW,RY11NW3,3,62414,100,16.3,12.2,SEWR,38,S,,
JSC,3,730,RY11NW,RY11NW3,3,62414,100,16.3,12.2,SAVS,43,S,,
JSC,3,730,RY11NW,RY11NW3,3,62414,100,16.3,12.2,SAVS,56,S,,
JSC,3,730,RY11NW,RY11NW3,3,62414,100,16.3,12.2,RWBL,64,V,,M
JSC,3,730,RY11NW,RY11NW3,3,62414,100,16.3,12.2,RWBL,56,V,,M
JSC,3,730,RY11NW,RY11NW3,3,62414,100,16.3,12.2,CCSP,63,S,,
JSC,3,730,RY11NW,RY11NW3,3,62414,100,16.3,12.2,SORA,78,S,,
JSC,5,909,RY11NW,RY11NW5,1,60414,8,26.1,0,CCSP,15,S,,
JSC,5,909,RY11NW,RY11NW5,1,60414,8,26.1,0,CCSP,26,S,,
JSC,5,909,RY11NW,RY11NW5,1,60414,8,26.1,0,CCSP,19,S,,
JSC,5,909,RY11NW,RY11NW5,1,60414,8,26.1,0,SAVS,21,S,,
JSC,5,909,RY11NW,RY11NW5,1,60414,8,26.1,0,BOBO,26,V,,M
JSC,5,909,RY11NW,RY11NW5,1,60414,8,26.1,0,WISN,41,S,,
JSC,5,909,RY11NW,RY11NW5,1,60414,8,26.1,0,SAVS,24,S,,
JSC,5,909,RY11NW,RY11NW5,1,60414,8,26.1,0,LCSP,27,S,,
JSC,5,909,RY11NW,RY11NW5,1,60414,8,26.1,0,EAKI,22,V,,
JSC,5,909,RY11NW,RY11NW5,1,60414,8,26.1,0,EAKI,23,V,,
JSC,5,557,RY11NW,RY11NW5,2,61514,100,16.7,7.4,CCSP,4,V,,
JSC,5,557,RY11NW,RY11NW5,2,61514,100,16.7,7.4,CCSP,13,S,,
JSC,5,557,RY11NW,RY11NW5,2,61514,100,16.7,7.4,CCSP,23,S,,
JSC,5,557,RY11NW,RY11NW5,2,61514,100,16.7,7.4,SAVS,24,S,,
JSC,5,557,RY11NW,RY11NW5,2,61514,100,16.7,7.4,BOBO,35,S,,
JSC,5,557,RY11NW,RY11NW5,2,61514,100,16.7,7.4,SORA,32,S,,
JSC,5,557,RY11NW,RY11NW5,2,61514,100,16.7,7.4,BOBO,38,S,,
JSC,5,557,RY11NW,RY11NW5,2,61514,100,16.7,7.4,COYE,35,S,,
JSC,5,557,RY11NW,RY11NW5,2,61514,100,16.7,7.4,SAVS,36,S,,
JSC,5,557,RY11NW,RY11NW5,2,61514,100,16.7,7.4,SAVS,38,S,,
JSC,5,557,RY11NW,RY11NW5,2,61514,100,16.7,7.4,EAKI,57,S,,
JSC,5,557,RY11NW,RY11NW5,2,61514,100,16.7,7.4,WISN,61,S,,
JSC,5,557,RY11NW,RY11NW5,2,61514,100,16.7,7.4,CCSP,29,S,,
JSC,5,557,RY11NW,RY11NW5,2,61514,100,16.7,7.4,RWBL,90,S,,
JSC,5,557,RY11NW,RY11NW5,2,61514,100,16.7,7.4,RWBL,86,S,,
JSC,5,741,RY11NW,RY11NW5,3,62414,100,16,12.4,SAVS,38,S,,
JSC,5,741,RY11NW,RY11NW5,3,62414,100,16,12.4,SAVS,42,S,,
JSC,5,741,RY11NW,RY11NW5,3,62414,100,16,12.4,SAVS,24,S,,
JSC,5,741,RY11NW,RY11NW5,3,62414,100,16,12.4,SAVS,20,S,,
JSC,5,741,RY11NW,RY11NW5,3,62414,100,16,12.4,COYE,87,S,,
JSC,5,741,RY11NW,RY11NW5,3,62414,100,16,12.4,CCSP,23,S,,
JSC,5,741,RY11NW,RY11NW5,3,62414,100,16,12.4,BOBO,64,S,,
JSC,5,741,RY11NW,RY11NW5,3,62414,100,16,12.4,CCSP,42,S,,
JSC,5,741,RY11NW,RY11NW5,3,62414,100,16,12.4,CCSP,34,S,,
JSC,5,741,RY11NW,RY11NW5,3,62414,100,16,12.4,CCSP,16,S,,
JSC,5,741,RY11NW,RY11NW5,3,62414,100,16,12.4,CCSP,19,V,,
JSC,5,741,RY11NW,RY11NW5,3,62414,100,16,12.4,CCSP,19,V,,
